150000,QD,08.08.1992,0.9559
150000,QD,15.08.1992,0.9140
150000,QD,22.08.1992,0.8537
150000,QD,29.08.1992,0.8110
150000,QD,05.09.1992,0.8380
150000,QD,12.09.1992,0.9099
150000,QD,19.09.1992,0.9896
150000,QD,26.09.1992,2.3014
150000,QD,03.10.1992,2.6657
150000,QD,10.10.1992,2.2386
150000,QD,17.10.1992,2.4786
150000,QD,24.10.1992,3.5886
150000,QD,31.10.1992,3.9171
150000,QD,07.11.1992,2.2057
150000,QD,14.11.1992,2.6929
150000,QD,21.11.1992,7.1471
150000,QD,28.11.1992,4.8314
150000,QD,05.12.1992,5.2800
150000,QD,12.12.1992,4.1971
150000,QD,19.12.1992,2.8514
150000,QD,26.12.1992,1.7800
150000,QD,02.01.1993,1.7529
150000,QD,09.01.1993,3.1543
150000,QD,16.01.1993,2.9814
150000,QD,23.01.1993,4.3171
150000,QD,30.01.1993,2.1529
150000,QD,06.02.1993,1.7043
150000,QD,13.02.1993,1.7657
150000,QD,20.02.1993,2.1057
150000,QD,27.02.1993,1.4200
150000,QD,06.03.1993,1.7700
150000,QD,13.03.1993,11.6557
150000,QD,20.03.1993,13.1086
150000,QD,27.03.1993,8.5600
150000,QD,03.04.1993,5.6843
150000,QD,10.04.1993,3.7814
150000,QD,17.04.1993,3.2600
150000,QD,24.04.1993,2.2729
150000,QD,01.05.1993,1.6857
150000,QD,08.05.1993,1.2487
150000,QD,15.05.1993,1.0660
150000,QD,22.05.1993,2.0400
150000,QD,29.05.1993,2.2857
150000,QD,05.06.1993,2.5829
150000,QD,12.06.1993,2.5971
150000,QD,19.06.1993,3.1129
150000,QD,26.06.1993,2.2600
150000,QD,03.07.1993,1.3286
150000,QD,10.07.1993,2.7029
150000,QD,17.07.1993,5.3771
150000,QD,24.07.1993,3.3786
150000,QD,31.07.1993,1.9829
150000,QD,07.08.1993,1.1986
150000,QD,14.08.1993,0.9480
150000,QD,21.08.1993,1.0757
150000,QD,28.08.1993,1.5714
150000,QD,04.09.1993,2.0900
150000,QD,11.09.1993,1.7829
150000,QD,18.09.1993,1.7129
150000,QD,25.09.1993,2.4286
150000,QD,02.10.1993,2.1743
150000,QD,09.10.1993,2.6200
150000,QD,16.10.1993,2.4943
150000,QD,23.10.1993,7.1514
150000,QD,30.10.1993,4.6329
150000,QD,06.11.1993,4.6629
